country,year,energy_type,production_(gwh),installed_capacity_(mw),investments_(usd),population,gdp,energy_consumption,co2_emissions,renewable_energy_jobs,average_annual_temperature,annual_rainfall,solar_irradiance,wind_speed,hydro_potential,geothermal_potential,biomass_availability,energy_storage_capacity,electricity_prices,urbanization_rate,industrialization_rate,proportion_of_energy_from_renewables
India,2000,Solar,3313.067341579861,9453.071019102354,6121759596.681829,951990489,104947784013100.3,854444.3132214652,212159.05257871977,9517,33.50321175680448,1617.9165700228075,243.4542767442903,14.620628833559245,79.5880138658196,24.278271756547188,93.8418380040644,660.8126124813859,0.4921577231033516,87.2820894497018,54.25363250404509,60.50382511257111
Australia,2011,Solar,8250.397485809524,36886.64684298076,9153566535.688932,419447434,15748251075508.195,92252.86141616512,375328.51114818,817423,7.1026754051103005,1394.5955436856184,214.87132075907152,14.920869426040412,85.57486357400562,18.53509396844529,29.1015875980466,927.230259228544,0.1107093134550978,46.98428739535917,79.35127646405617,0.5589612860374849
France,2017,Solar,96388.8919967504,47257.52505306085,8196587973.668679,621259029,52179829349129.98,245549.7257615282,436502.678810716,366194,10.311660507576356,492.1411520328009,115.54790571835407,0.0639421850502852,68.50430461372126,87.87546127597106,49.742728464460725,598.708284831999,0.3449329375346417,49.15076398863329,65.23670282337389,98.30076284370315
Germany,2011,Hydro,19270.18956255322,47925.05964375854,2762927845.78596,967072336,27627518317418.094,778139.8098201043,613351.0649404519,168430,9.825017509272609,362.0320542058571,227.3641887416956,5.92293443178681,58.681227663684425,58.85634310203989,23.024968006608447,121.7209118262813,0.1947098679281828,20.918515147633357,50.10813055615392,88.62801262524012
Japan,2010,Wind,8549.92276084497,14058.323683982626,7584104576.962857,510541312,45708378439608.64,935143.3690312066,879450.365643296,122224,-3.0884922478788184,2046.944894112447,126.85249540756368,11.22219152887467,53.10584868223821,14.558073128114524,73.48659320252682,207.9261754806344,0.2915582611645799,48.31381378501606,82.57104453031667,17.283610278729032
Japan,2005,Wind,12700.237539998912,11647.98531917812,7678557442.484581,51060694,118625033834358.5,857796.5307986562,454502.7736619316,723968,35.139192919449414,1696.0246324920515,292.6412157440643,14.153719785218048,52.22607028930387,88.19906976400442,94.0121219708746,165.41364518731908,0.15679953807967,18.074804463425263,11.60363252503217,47.17675776932639
India,2021,Biomass,56343.288450927066,32215.44413192749,6686652424.559296,299503518,89373212918393.83,659723.2739259845,468373.1924801782,657601,18.295706553265365,2122.7292332668853,174.07361451132314,11.437004922821304,36.11276360040211,44.13364638218024,4.408164915854229,505.3179954844263,0.4703139790372351,22.61660518844604,96.51857722605683,60.47319125781201
Australia,2016,Geothermal,6755.564196886786,29688.150282755265,3273011504.76832,73559068,171015026522142.06,422222.0118267241,491653.1369341253,978162,31.91048696170367,1500.3652702011009,243.3003212045817,11.241211500472994,63.35559028251344,69.14667979849686,51.78258080551781,363.05828215327415,0.0956585174295786,99.7678484608854,64.31180274171976,4.312123571536808
India,2019,Wind,89055.61887387327,5150.784197146344,8612604622.89881,403314129,76167180560109.11,950735.6975377132,57995.22612107754,326279,-6.964510662266134,1724.2111916659703,269.2874164648539,3.0039078056234976,10.220618182813524,19.32823616278464,39.577746742314034,477.2998338599341,0.3602697665216498,15.809029946421935,80.93032806021301,34.40676594272993
India,2007,Solar,73121.16214068711,45473.66304058272,451774158.42765456,643726278,61542165257584.05,92830.04572039485,368474.3687682439,198570,33.16887322145755,1897.414021673676,260.5141741001557,7.383740402221061,63.3929918599226,91.80132321405353,44.22222768000408,154.0388533118186,0.3158793840544914,71.9633491758426,7.861094971534344,45.81108011770155
China,2012,Biomass,46855.83471704992,4000.6830665446,2956097869.6577024,1433780278,22979816059092.65,882503.1107614598,535287.5796182401,773971,33.58883260045566,747.0062208814059,170.34911969752997,7.970726674959939,27.447332370477984,35.08656165659241,69.98891717899069,779.2129212839617,0.413193812134581,99.32433588573166,50.41809151421168,73.23460115421209
India,2006,Hydro,69037.0887588075,7466.143979327756,6580605577.042001,218472130,32972502925902.27,566956.2277204423,397974.07704511686,361313,4.124236939647828,1158.154839650255,134.55224130588792,0.179597117152222,42.12946051842583,38.41279581614203,41.680237653780814,565.3658821633604,0.3519996261550643,63.66213805595928,23.261658426534204,74.91161220429086
Australia,2020,Biomass,40442.63656320256,40010.08967835353,850468873.9865102,567741878,183981538755660.9,857949.1429334744,908886.6642947978,367533,10.03266042747805,415.2593618181274,122.62477854095567,3.3444231701101312,52.83306957411362,96.57000409481138,92.36894468050242,135.2888140113348,0.3868195177222752,14.059905198007296,14.411688800546465,83.43158850418487
Russia,2022,Geothermal,10317.56280927478,26433.08250316844,9958981503.432083,503592495,4466527999474.37,653948.2529868527,115204.69821860809,542511,7.154719153082016,2019.7843586567096,108.99954334204484,11.07861262319101,5.2709798744672405,71.91134898748956,39.857462086079664,981.4606534165348,0.3524146426801269,51.048632636879645,55.94027885462213,46.68819984775722
Japan,2017,Solar,9976.788111774702,45448.52340923818,9210881273.071598,1344742693,2429212065586.857,841715.6433147533,447357.0225764329,668377,39.45858306644863,1703.9156478652326,247.6483949000731,10.62613008511329,93.96606869133564,65.76669626253874,51.647672456840176,579.2916753973585,0.2262141679277097,49.59759577856487,54.80995108647859,49.36770193941785
Australia,2010,Biomass,95524.34318265835,253.6869499177027,7898424967.353696,736682081,107452430136001.69,68187.66918559831,649566.5889270621,161310,11.57024613766472,1628.9796998181037,273.9931384505368,10.20561164341451,84.25834699000204,73.45943830475039,4.158342138133387,446.6333206666477,0.2826166136428629,41.78542755132019,51.64290524577141,55.00502084858042
France,2010,Solar,16851.855705961458,29291.137413082182,8892920158.741486,870291967,12040424023504.434,689533.1344394687,988480.3971545123,335510,16.240198934119373,1150.759998233856,214.1113110269449,8.851163101327018,62.08088915905783,7.035121192805526,25.23951298241297,966.5436816835688,0.0570625292763179,79.60823914372651,19.579226067996824,83.30930677921438
Russia,2019,Biomass,10923.61867970887,49496.96913039411,8387186069.747998,420686959,192189135098992.0,469156.1219497997,277140.64711796213,423986,37.63281735189938,2472.953274806909,140.08455102095712,5.043307487823256,72.95700175876125,50.546984821994855,19.306410900521698,363.9054311761632,0.2613964959396083,22.20893202677141,53.04467982053652,89.85709814471397
Canada,2001,Hydro,55890.8758311197,519.0310792505417,1490352993.0279722,664765454,8362587825725.575,68134.60003741636,618466.9416118837,512954,19.97361656720293,650.5153195147457,145.77342905149592,11.434073980162708,56.28102077535849,8.408669773810606,98.07671499156878,953.0125506147854,0.1668536795291886,32.65615159616674,77.6477143568472,26.97519807631952
USA,2003,Geothermal,28751.244109970576,3562.529651022401,3210305576.428527,363568975,137701063311793.08,48376.85263277685,572095.9042481136,394271,2.9950058265713047,2709.2567702654687,288.0963406836537,0.5488471597815531,50.00645780724553,74.49644640950697,34.33128925038349,40.38986345818405,0.0813950836137092,43.359433294184434,37.864941814182686,97.60772532344826
India,2020,Wind,6469.010048443904,49938.84461876561,6420726076.269015,306409806,78803839220760.31,836419.7557844574,425968.1831099189,44555,25.13752737920833,2229.3792785241003,152.33285186623996,1.9811942013177983,46.905074288986285,99.223315178154,58.52264926214607,256.9204406557429,0.3781819414421477,87.68421542066955,36.12317014485839,16.113871253105827
Canada,2000,Wind,48338.85313348861,15452.694637382525,9998292119.068796,1396730113,124259987859692.0,302867.88933345984,709200.0503716489,669198,30.67464811370779,198.81571663495,141.86469730188222,1.7855762572085376,29.84283566730166,52.59800049805592,30.602533227883544,398.4166522289154,0.262528792440251,86.98578221492973,4.90747070898121,95.27131495578811
Japan,2009,Wind,86718.74776052675,43581.97533536181,5227814881.097798,1255724328,13076152984355.377,605051.2525271907,288916.002940474,147244,36.1603729589349,1415.4917264069163,164.04360379338334,9.195670974874885,96.57550365036448,37.23120528958952,18.141743881148752,182.04736774863335,0.418010881726749,53.99232006296678,87.40747630737647,8.241264680373451
France,2013,Hydro,64477.11309466647,25920.134557703856,8207232332.532446,552284025,108520203026887.12,84267.25184918863,991831.6239887312,751019,10.577692089666776,1715.3957922851196,166.5546267155978,11.749425551668685,84.98981993276456,34.75647096156976,25.58715285046225,120.23942847747917,0.378187010760714,27.853607027324667,88.16778168093305,60.88635998829483
Germany,2005,Solar,51297.62386460614,30232.0130131794,4538928047.659025,823980944,4750522344761.86,222598.21520147088,897353.9322910378,142568,7.165345721775395,1289.1362423778987,156.72523807183856,13.145042675759605,87.98427871522738,43.434684037761706,77.2017024520934,673.7640683454985,0.1619258162165509,21.06043156746089,40.88377121050938,29.196869959444417
USA,2014,Wind,27825.85864543396,33848.61064501939,4635353857.634025,889993261,112535803376678.34,427412.32242027024,34624.1100704252,99386,-7.8916551124164975,2919.0423085063544,119.90169704115632,1.8143227832346345,71.81910563565651,80.83406084426642,61.80077754155191,428.1278558542805,0.2872762902412296,65.13757244840978,1.1771554983217802,8.530493828290176
Australia,2006,Solar,95372.51882307684,38589.71675704954,9568547682.015926,133061037,63148537602245.17,12543.727414402169,625698.6628405136,238777,-3.2970194615257213,1318.7920873294186,190.83411995107164,4.406612697558854,39.68774428786642,6.175949992008267,20.139527569654668,85.55387840862193,0.2830485215557539,53.58851090571078,56.032162656482335,10.992445218725877
France,2017,Wind,50268.62517595902,31047.00315000944,1769182140.0619028,245877778,51842091609070.57,120157.86425511162,807875.1811811443,834687,19.26414194699024,2255.467577923719,137.37129993613746,13.91388573084836,28.08644513183601,99.20404261298012,75.80592876657903,471.5445770744594,0.1355585140111617,55.03885639152431,28.08868307187816,14.36063732140852
China,2001,Hydro,24466.38919620085,30406.30913168498,6102085567.822593,1430794728,48342958617004.86,962399.3352159578,32901.67760915504,541735,9.15255179712724,2827.00726068407,200.4063904738671,2.148908182676499,34.61736141085184,15.39945941611176,8.339008676877913,514.591585136305,0.2600914855840867,26.979645684381147,62.94842985899332,18.19844874056101
Australia,2001,Solar,37882.714806593234,29915.061300609224,3175216832.2620044,22780099,43853494557795.28,399182.960661838,790665.039658097,275382,-6.222327246788042,938.5808139863776,228.20787345328452,8.852573135808395,64.40218014404817,31.4851908515954,43.77618900938296,964.264599823462,0.442302224669873,3.016224340201057,53.9573267843325,63.100498113094176
Russia,2018,Biomass,25230.164458466545,31674.640301315685,9355827019.226904,838000528,16886795290137.188,879478.8202653807,415125.5992780072,115386,14.065234481028044,2709.3686757034325,119.1794637972321,6.676088146482212,30.796799181275368,37.466323201893424,16.971472991889957,2.6659155398473584,0.4874689431081914,52.21516905984721,23.832747420367017,8.215895271844897
France,2004,Geothermal,23995.25094061248,15831.36251481549,8815578142.901085,501310787,128897230755282.12,70332.10110875055,55625.88008748751,311121,19.06302045187075,1020.9681485227964,215.49283164962205,2.1838305854703326,61.99798092868111,21.56828458725082,44.25893060110325,930.1246160389368,0.0598207015949785,87.70434469094596,10.404278847490756,65.24542381964072
Brazil,2018,Wind,29374.432682475577,25633.35374641622,2905409782.387584,896220202,196872794944130.25,924878.1309280242,297600.59018122323,314880,27.062177158470035,1777.247430288566,248.76145823948755,14.054886125700673,49.95440277108714,66.27719478359619,97.41630032957146,26.622796062186097,0.241094174610304,74.38616290540446,11.149138230435597,63.09369706212695
France,2013,Biomass,45621.52992581888,14941.85229531935,2902262098.7096868,640430922,155307390037563.3,853893.5179036314,576336.7879517983,106628,8.370066138926543,1312.8808471500545,109.67002334920006,7.563343329078458,56.70008846763395,85.85447251735894,32.804976432512824,142.50921216890114,0.1198288013841678,97.07885206637393,86.97154940850295,10.80182650948418
Brazil,2012,Wind,13751.253318278625,27874.620908704288,2901030007.892807,737154605,68881117503413.6,530528.7479666565,299589.9466275679,63862,-6.4224885161905245,2018.3474640525903,191.34016061146724,13.104637505533304,15.375801192345806,75.96742040241172,72.82871585384531,934.8374285567922,0.0884793989094976,53.63110959435324,92.48917077507495,56.11853789217916
Japan,2004,Solar,94893.71987143676,40696.3372381008,8921081807.798521,984355935,43886311573286.41,846959.4688946626,946930.5186901988,738749,8.649075839677458,1014.7906661424606,232.44931271094416,12.903895847678662,98.41374437331817,57.348740821924274,13.09296238643901,845.2220936328705,0.1357064372275637,91.57446311075088,11.545448405904024,57.57370007890666
China,2007,Hydro,58676.62007214445,24284.961122608005,7627623533.896851,1194123774,122948767621156.31,111541.76039746356,415654.8883597768,889762,8.100184521868552,927.9959757289188,103.94559303670924,5.49939013440837,33.52030552416936,13.05165979678481,93.1741829293235,473.6890027169074,0.1755705273439062,55.25214240895725,7.610010324111538,2.2528550269365843
Russia,2015,Geothermal,90369.1282448297,12270.52278314037,1039499232.9988538,722522776,163173890848025.7,277293.4119298765,97660.8406348848,56561,26.547604284610607,201.1023735173277,195.9499569778224,11.364297318151968,99.6140229399293,93.10569341144208,24.24574872968509,502.62497036804257,0.4906752831058579,55.9773774387647,85.87373455617305,72.23288460574044
France,2012,Wind,25452.490163425035,26538.109463857905,5596773216.949636,370550738,71778981243397.61,329847.0909085249,888586.7665617662,393566,37.5712056607051,1816.4114780235384,109.4792137912064,0.1219857468295643,63.56267164262491,7.214617729118434,29.173592843391692,606.818455185947,0.353099478216875,0.0672531664323128,96.06879013022944,7.719523516395954
Brazil,2021,Biomass,4433.276883246888,1446.294467081477,1212656772.147047,226974812,9483817303670.703,741093.8887789168,732723.1736285452,823886,26.2512567606965,829.9059183518503,246.51657961355284,9.447564948697153,35.82242097127932,63.23602647807909,74.59504642989576,104.07419417962672,0.4162836031012356,32.74069877188107,31.28853713263594,50.73020381683687
